kanji,meaning,readings,compounds,sentence,kana,translation,radicals,confusables
願,"petition, request, vow, wish, hope","ガン; ねが.う, -ねがい","依願 (いがん·1) = in accordance with one's request; 願い (ねがい·2) = desire, wish, request, prayer, petition, application; 願い出 (ねがいで·0) = application, petition; 願い出る (ねがいでる·4,0) = to apply for; 願う (ねがう·2) = to desire, to wish, to request, to beg, to hope, to implore",星に願いを。,,星(ほし) に 願い を,貝 目 ハ 小 白 頁 厂,"買,原,顕"
岩,"boulder, rock, cliff",ガン; いわ,"一枚岩 (いちまいいわ·3) = monolithic; 岩塩 (がんえん·1,0) = rock salt; 岩間 (いわま·0) = among rocks; 岩山 (いわやま·0) = rocky mountain; 岩礁 (がんしょう·0) = reef",私は岩本和人です。,,私(わたし) は です,口 山 石,"舌,石,拓"
岸,beach,ガン; きし,"右岸 (うがん·0,1) = right bank (shore); 沿岸 (えんがん·0) = coast, shore; 海岸 (かいがん·0) = coast, beach; 海岸線 (かいがんせん·0) = coastline, coastal railway; 岸 (きし·2) = bank, coast, shore",海岸に行ったよ。,,海岸 に 行く よ,干 山 厂,"炭,巌,辰"
含,"include, bear in mind, understand, cherish","ガン; ふく.む, ふく.める","含ませる (ふくませる) = to soak, to saturate, to suckle, to make one hold something in the mouth, to include, to instruct, to make one understand; 含み (ふくみ·3) = implication, hidden meaning, latitude, atmosphere, tone, sentiment, inclusion; 含む (ふくむ·2) = to contain, to comprise, to have, to hold, to include, to embrace, to hold in the mouth, to bear in mind, to understand, to harbor, to harbour; 含蓄 (がんちく·0) = implication, significance, connotation, depth of meaning, complications of a problem; 含有 (がんゆう·0) = contain, include",食事は含まれますか。,,食事 は 含む か,口 个 一,"吟,拾,命"
丸,"round, full, month, perfection, -ship, pills, make round, roll up, curl up, seduce, explain away","ガン; まる, まる.める, まる.い","一丸 (いちがん·0) = lump, (into) one; 丸める (まるめる·0) = to make round, to round off, to roll up, to curl up, to seduce, to cajole, to explain away; 丸刈り (まるがり·0) = close clipping; 丸見え (まるみえ·0) = completely visible; 丸腰 (まるごし·0) = unarmed",地球は丸い。,,地球 は 丸い,九 丶,"熱,勢,熟"
関,"connection, barrier, gateway, involve, concerning","カン; せき, -ぜき, かか.わる, からくり, かんぬき","関 (せき·1) = barrier, gate; 関して (かんして) = about, regarding, as for; 関する (かんする·3) = to concern, to be related; 関係 (かんけい·0) = relation, connection; 関係者 (かんけいしゃ·3) = authorized people, authorised people, person(s) concerned",無関係です。,,無関係 です,人 大 二 ハ 門 并 一,"咲,券,天"
観,"outlook, look, appearance, condition, view","カン; み.る, しめ.す","価値観 (かちかん·3,2) = values; 外観 (がいかん·0) = appearance, exterior, facade; 概観 (がいかん·0) = general view, outline; 楽観 (らっかん·0) = optimism; 楽観的 (らっかんてき·0) = optimistic, hopeful",彼の観察は正確だ。,,彼(かれ) 観察 は 正確 だ,見 隹 矢 乞,"歓,権,竹"
簡,"simplicity, brevity",カン,"簡易 (かんい·1,0) = simplicity, convenience, easiness, quasi-; 簡潔 (かんけつ·0) = brevity, conciseness, simplicity; 簡素 (かんそ·1) = simplicity, plain; 簡短 (かんたん·0) = simple; 簡便 (かんべん·0) = handy, simple and easy",答は簡単でした。,,答え(#1449530) は 簡単 です,竹 日 門 乞,"間,笛,竹"
管,"pipe, tube, wind instrument, drunken talk",カン; くだ,"為替管理 (かわせかんり·4) = exchange control; 移管 (いかん·0) = transfer of control; 管楽器 (かんがっき·3) = wind instrument; 管轄 (かんかつ·0) = jurisdiction, control; 管区 (かんく·1) = jurisdiction",水道管が破裂した。,,水道管 が 破裂 為る(する),口 竹 宀 ｜ 乞,"官,中,棺"
看,"watch over, see",カン; み.る,"一枚看板 (いちまいかんばん·5) = (a) leading player, one's sole Sunday best, the best item one has (to show); 看過 (かんか·1) = connivance, shutting one's eyes to; 看護 (かんご·1) = nursing, (army) nurse; 看護婦 (かんごふ·3) = (female) nurse; 看守 (かんしゅ·0,1) = jailer, gaoler",私は看護婦です。,,私(わたし) は 看護婦 です,ノ 一 手 二 目,"邦,且,三"
甘,"sweet, coax, pamper, be content, sugary","カン; あま.い, あま.える, あま.やかす, うま.い","甘い (あまい·0) = generous, indulgent, easy-going, sweet, fond of, soft on, overly optimistic, naive; 甘え (あまえ·0) = depending on other's kindness; 甘える (あまえる·0) = to behave like a spoiled child, to behave like a spoilt child, to fawn on, to depend and presume upon another's benevolence; 甘やかす (あまやかす·4,0) = to pamper, to spoil; 甘言 (かんげん·0,3) = cajolery",桃は甘い。,,桃 は 甘い(あまい),,
環,"ring, circle, link, wheel",カン; わ,"悪循環 (あくじゅんかん·3) = vicious circle; 一環 (いっかん·0,3) = link (eg a part of a larger plan); 円環 (えんかん·0) = torus; 環境 (かんきょう·0) = environment, circumstance; 環境庁 (かんきょうちょう·3) = Environment Agency",血液の循環。,,血液 の 循環,衣 王 口 買 一,"還,呈,舌"
汗,"sweat, perspire",カン; あせ,"汗 (あせ·1) = sweat, perspiration; 汗ばむ (あせばむ·3) = to be sweaty; 発汗 (はっかん·0) = sweating, perspiration; 冷汗 (れいかん·0) = cold sweat; 汗水 (あせみず·1) = sweat",大汗をかいた。,,大汗(おおあせ) を 掻く,干 汁,"酒,軒,肝"
換,"interchange, period, charge, change?","カン; か.える, -か.える, か.わる","換気 (かんき·0) = ventilation; 換金 (かんきん·0) = realize, realise, turn into money; 換算 (かんざん·0) = conversion, change, exchange; 互換 (ごかん·0) = transposition, interchangeable, compatible (eg PC)",乗り換えるのですか。,,乗り換える のです か,大 儿 冂 勹 扎,"喚,挑,拘"
慣,"accustomed, get used to, become experienced","カン; な.れる, な.らす","慣らす (ならす·2) = to accustom; 慣れ (なれ·2) = practice, practise, experience; 慣行 (かんこう·0) = customary practice, customary practise, habit, traditional event; 慣習 (かんしゅう·0) = usual (historical) custom; 慣性 (かんせい·0) = inertia",すぐに慣れるわ。,,直ぐに 慣れる わ,貝 目 ハ 母 忙 毋,"貫,買,貝"
感,"emotion, feeling, sensation",カン,"哀感 (あいかん·0) = pathos; 違和感 (いわかん·2) = malaise, physical unease, uncomfortable feeling, feeling out of place, sense of discomfort; 快感 (かいかん·0) = pleasant feeling; 感じ (かんじ·0) = feeling, sense, impression; 感じる (かんじる·0) = to feel, to sense, to experience",同感です。,,同感 です,ノ 口 心 戈,"憾,惑,成"
干,"dry, parch","カン; ほ.す, ほ.し-, -ぼ.し, ひ.る","干る (ひる·1) = to dry; 干潟 (ひがた·0) = tideland; 干渉 (かんしょう·0) = interference, intervention; 干拓 (かんたく·0) = land reclamation (from sea); 干満 (かんまん·0) = ebb and flow",彼に干渉するな。,,彼(かれ) に 干渉 為る(する) な,十 一,"講,直,汁"
官,"bureaucrat, the government",カン,"医官 (いかん·1) = medical officer; 下士官 (かしかん·3,2) = non-commissioned officer; 外交官 (がいこうかん·3) = diplomat; 官界 (かんかい·0) = bureaucracy",勝てば官軍。,,勝つ 官軍,口 宀 ｜,"棺,中,管"
完,"perfect, completion, end",カン,"完結 (かんけつ·0) = conclusion, completion; 完済 (かんさい·0) = full payment, liquidation; 完熟 (かんじゅく·0) = completely ripe or mature; 完遂 (かんすい·0) = accomplishment; 完成 (かんせい·0) = complete, completion, perfection, accomplishment",完璧だ！,,完璧 だ,二 儿 宀 元,"莞,頑,穴"
巻,"scroll, volume, book, part, roll up, wind up, tie, coil, counter for texts (or book scrolls)","カン, ケン; ま.く, まき, ま.き","圧巻 (あっかん·0) = highlight, best part, masterpiece; 一巻 (いっかん·3) = one volume; 渦巻 (うずまき·2) = whirlpool, eddy, coil; 渦巻く (うずまく·3) = to whirl, to eddy, to swirl, to curl (smoke); 遠巻き (とおまき·0) = surrounding at a distance",葉巻はいかが？,,葉巻 は 如何(いかが),大 二 并 已,"圏,拳,巳"
刊,"publish, carve, engrave",カン,"刊行 (かんこう·0) = publication, issue; 季刊 (きかん·0) = quarterly (eg magazine); 休刊 (きゅうかん·0) = suspension of publication; 近刊 (きんかん·0) = recent publication; 月刊 (げっかん·0) = monthly publication",これは日刊新聞です。,,此れ は 日刊新聞 です,刈 干,"軒,肝,班"
乾,"drought, dry, dessicate, drink up, heaven, emperor","カン, ケン; かわ.く, かわ.かす, ほ.す, ひ.る, いぬい","飲乾す (のみほす·3,0) = to drink up, to drain (cup); 乾かす (かわかす·3) = to dry (clothes, etc.), to desiccate; 乾き (かわき·3) = drying, dryness; 乾パン (かんパン·3,0) = cracker, hard biscuit, hardtack; 乾燥 (かんそう·0) = dry, arid, insipid, dehydrated",あなたに乾杯！,,貴方(あなた) に 乾杯,乙 十 日 ノ 一 人 乞,"晋,旦,干"
活,"lively, resuscitation, being helped, living","カツ; い.きる, い.かす, い.ける","活火山 (かつかざん·3) = active volcano; 活気 (かっき·0) = energy, liveliness; 活況 (かっきょう·0) = activity, briskness, prosperity; 活劇 (かつげき·0) = action picture, riotous scene; 活字 (かつじ·0) = printing type",放蕩生活を送る。,,放蕩生活 を 送る,ノ 口 十 汁 舌,"括,呂,叶"
割,"proportion, comparatively, divide, cut, separate, split","カツ; わ.る, わり, わ.り, わ.れる, さ.く","額面割れ (がくめんわれ·0) = drop below par; 割引券 (わりびきけん·4) = discount coupon or ticket; 割出す (わりだす·3) = to calculate, to compute, to infer; 割振り (わりふり·0) = assignment, allotment, quota, rationing; 割り振る (わりふる·3) = to assign, to allot, to divide among, to distribute, to prorate, to assess",カップが割れた。,,カップ が 割れる,刈 口 土 宀 亠 二,"害,轄,吐"
額,"forehead, tablet, plaque, framed picture, sum, amount, volume",ガク; ひたい,"価額 (かがく·0) = valuation, amount; 額 (がく·0,2) = picture (framed), amount or sum (of money); 額縁 (がくぶち·0) = picture frame; 額面 (がくめん·0) = face value, par; 額面割れ (がくめんわれ·0) = drop below par",差額はありますか。,,差額 は 有る か,貝 目 ハ 口 頁 夂 宀,"唄,碩,買"
革,"leather, become serious, skin, hide, pelt",カク; かわ,"沿革 (えんかく·0) = history, development; 革まる (あらたまる·4) = to be renewed, to stand on ceremony, to be formal, to take a turn for the worse; 改革 (かいかく·0) = reform, reformation, innovation; 革靴 (かわぐつ·0) = leather boots; 革新 (かくしん·0) = reform, innovation",良い革は何年ももつ。,,良い 革 は 何年 も 持つ,廾 口 十,"叶,古,舌"
較,"contrast, compare","カク, コウ; くら.べる","較正 (こうせい) = proofreading, correction of press, calibration; 較べる (くらべる·0) = to compare, to calibrate; 比較 (ひかく·0) = comparison; 比較的 (ひかくてき·0) = comparatively, relatively; 見較べる (みくらべる·0,4) = to compare with the eye",彼女は比較的早口だ。,,彼女 は 比較的 早口 だ,車 父 亠,"交,衣,亡"
角,"angle, corner, square, horn, antlers","カク; かど, つの","一角 (いっかく·0,4) = corner, section, point, one narwhal, apparently; 鋭角 (えいかく·0,1) = acute angle; 外角 (がいかく·0) = outside corner, external angle; 町角 (まちかど·0) = street corner; 角 (かど·1) = corner (eg desk, pavement), edge",そこの角ですよ。,,其処(そこ) の 角(かど) です よ,勹 月 ｜,"朋,胞,陥"
覚,"memorize, learn, remember, awake, sober up","カク; おぼ.える, さ.ます, さ.める, さと.る","覚え (おぼえ·3,2) = memory, sense, experience; 覚める (さめる·2) = to wake, to wake up; 覚悟 (かくご·1,2) = resolution, resignation, readiness, preparedness; 感覚 (かんかく·0) = sense, sensation; 幻覚 (げんかく·0) = hallucination, illusion",覚えてる？,,覚える,見 尚 冖,"蛍,栄,学"
確,"assurance, firm, tight, hard, solid, confirm, clear, evident","カク, コウ; たし.か, たし.かめる","確かめる (たしかめる·4) = to ascertain; 確乎 (かっこ·1) = firm, unshakeable, resolute; 確執 (かくしつ·0) = discord, antagonism; 確実 (かくじつ·0) = certainty, reliability, soundness; 確証 (かくしょう·0) = positive proof",確かだよ。,,確か だ よ,口 石 宀 隹,"唯,礁,舌"
格,"status, rank, capacity, character, case (law, grammar)","カク, コウ, キャク, ゴウ","価格 (かかく·0,1) = price, value, cost; 格 (かく·0,2) = status, character, case; 格安 (かくやす·0) = cheap, reasonable; 格下げ (かくさげ·0) = demotion, downgrading; 格言 (かくげん·0,2) = aphorism",彼は人格者だ。,,彼(かれ) は 人格者 だ,口 木 夂,"杏,舌,石"
拡,"broaden, extend, expand, enlarge","カク, コウ; ひろ.がる, ひろ.げる, ひろ.める","拡散 (かくさん·0) = scattering, diffusion, spread (eg signal across the spectrum); 拡充 (かくじゅう·0) = expansion; 拡大 (かくだい·0) = magnification, enlargement; 拡張 (かくちょう·0) = expansion, extension, enlargement, escape (ESC); 軍拡 (ぐんかく·0) = military expansion, expansion of armaments",それは拡大解釈だね。,,其れ は 拡大解釈 だ ね(#2029080),厶 广 扎,"払,鉱,握"
各,"each, every, either",カク; おのおの,"各位 (かくい·1) = everyone, ladies and gentlemen, attention media representatives (eg heading on a press release); 各自 (かくじ·1) = individual, each; 各面 (かくめん) = all phases; 各 (おのおの·2) = each, every, either, respectively, severally; 各種学校 (かくしゅがっこう·4) = vocational school",各自の部署に就け。,,各自 の 部署 に 就く,口 夂 攵,"警,驚,舌"
